gender,category,subcategory,size,brand,min_price,max_price,rating
unisex,topware,shirts,M,Zara,1739,3309,4.6
male,bottomware,night pants,L,Pepe Jeans,2053,4079,3.9
female,bottomware,shorts,XXL,Puma,2582,2783,4.6
unisex,bottomware,pants,XXL,H&M,1861,4102,3.8
male,topware,kurtha,XXL,Tommy Hilfiger,1719,3396,4.6
female,bottomware,night pants,S,Ralph Lauren,410,2517,4.5
unisex,bottomware,shorts,XXL,Gucci,239,1824,3.6
unisex,topware,tshirts,XL,Gucci,2680,4834,3.4
female,bottomware,night pants,S,Pepe Jeans,1210,2712,3.9
female,topware,tshirt,M,Levi's,2168,4234,3.8
female,bottomware,leggings,L,US Polo,1988,4606,4.4
unisex,topware,tshirts,L,Wrangler,2483,3057,4.5
female,topware,saree,L,Prada,2446,2961,3.3
unisex,topware,shirts,L,Dennis Lingo,2895,3482,3.4
unisex,bottomware,shorts,L,Roadster,1606,2722,4.9
female,bottomware,leggings,M,Nike,2371,4629,4.6
unisex,bottomware,shorts,L,Puma,2406,2915,3.5
male,topware,tshirts,S,Louis Philippe,1026,1859,3.6
male,topware,shirts,XXL,Arrow,896,1225,4.7
male,bottomware,night pants,XL,Pepe Jeans,1765,2721,3.0
female,topware,tshirt,S,Adidas,2797,3109,4.3
male,topware,tshirts,M,Wrangler,289,1608,3.6
male,bottomware,shorts,M,Roadster,770,2645,3.5
unisex,topware,shirts,XXL,Allen Solly,2522,3920,4.4
male,bottomware,night pants,M,US Polo,219,984,4.9
female,bottomware,night pants,S,Roadster,335,2525,3.4
male,bottomware,pants,S,Gucci,1369,3578,4.1
male,bottomware,pants,XXL,Nike,2124,2723,3.6
female,bottomware,leggings,XL,Puma,939,1686,4.3
male,bottomware,shorts,XXL,Arrow,1215,4066,4.4
male,topware,kurtha,L,H&M,1920,4737,3.5
unisex,bottomware,shorts,XL,Spykar,1713,3226,4.6
unisex,topware,tshirts,XXL,Puma,795,2582,4.5
unisex,topware,shirts,L,Spykar,2110,2328,4.7
unisex,bottomware,pants,L,Gucci,2053,2655,3.5
unisex,topware,tshirts,L,Zara,2415,5033,3.5
male,topware,tshirts,L,Tommy Hilfiger,1410,3772,4.4
male,topware,kurtha,S,Wrangler,965,3215,3.2
male,bottomware,night pants,XXL,Louis Philippe,2150,4454,3.4
unisex,topware,shirts,XL,US Polo,482,1580,3.8
male,topware,kurtha,XL,Roadster,584,2269,3.1
unisex,topware,tshirts,M,H&M,2708,5246,4.9
male,bottomware,shorts,L,Flying Machine,465,2553,4.2
female,topware,half kurthi,S,US Polo,900,2732,3.9
male,topware,kurtha,M,Prada,2833,5719,3.7
unisex,bottomware,shorts,S,Flying Machine,1177,3177,4.7
female,bottomware,shorts,M,Flying Machine,1346,1473,3.3
female,topware,saree,XXL,Zara,1939,2164,3.1
female,topware,kurthi,L,Flying Machine,1119,3810,3.8
female,bottomware,shorts,L,Louis Philippe,810,2606,4.8
female,bottomware,shorts,M,Tommy Hilfiger,2842,4092,4.0
female,topware,half kurthi,S,Van Heusen,277,485,4.8
male,topware,tshirts,XXL,Spykar,491,2149,4.3
unisex,bottomware,pants,XL,Flying Machine,2364,2729,4.9
female,bottomware,leggings,XL,Prada,2135,2777,3.4
female,bottomware,shorts,XXL,Prada,1638,1823,4.8
unisex,topware,tshirts,XXL,HRX,1548,4174,4.1
male,bottomware,night pants,M,Louis Philippe,2057,4376,3.9
male,topware,kurtha,S,US Polo,300,1038,3.5
unisex,bottomware,shorts,M,Zara,1644,2310,4.5
unisex,topware,shirts,XL,Nike,1266,2805,4.6
unisex,topware,tshirts,XL,Netplay,1525,4029,4.8
female,topware,shirt,XXL,Zara,2247,3488,3.4
male,bottomware,night pants,M,Adidas,2383,3329,4.7
male,bottomware,night pants,M,Flying Machine,2092,2888,4.2
unisex,topware,tshirts,XXL,Dennis Lingo,1960,3721,4.7
unisex,topware,shirts,M,Pepe Jeans,2285,2791,3.6
unisex,topware,shirts,XL,Zara,2638,3544,5.0
unisex,topware,shirts,M,US Polo,1476,3062,3.1
male,topware,tshirts,L,Nike,2711,4373,4.2
unisex,topware,shirts,S,Zara,2155,3718,3.0
unisex,topware,shirts,L,Roadster,349,2335,4.0
female,topware,tshirt,S,Tommy Hilfiger,1689,2237,3.1
male,bottomware,shorts,XL,Dennis Lingo,200,1525,4.1
male,bottomware,night pants,M,Pepe Jeans,2580,5059,3.5
unisex,bottomware,shorts,XXL,Gucci,2411,4943,4.1
unisex,topware,tshirts,L,Gucci,913,2796,3.8
female,bottomware,night pants,M,HRX,357,1005,4.0
female,bottomware,night pants,L,Netplay,1048,2305,3.5
unisex,topware,tshirts,M,Allen Solly,2708,4058,3.6
unisex,bottomware,shorts,XL,Peter England,2639,3621,4.3
male,bottomware,shorts,XL,Zara,776,1603,3.6
female,topware,half saree,S,Spykar,1477,2121,5.0
female,topware,saree,XL,Gucci,2607,3105,4.5
unisex,bottomware,pants,L,Pepe Jeans,1905,2519,3.9
unisex,bottomware,shorts,XL,Peter England,288,2157,3.4
female,bottomware,night pants,M,H&M,546,3476,3.6
female,topware,saree,XL,Van Heusen,2186,2778,4.3
male,topware,kurtha,XL,H&M,1897,2359,3.1
male,topware,kurtha,XL,Tommy Hilfiger,2974,5829,4.1
unisex,topware,tshirts,L,Nike,411,2094,5.0
female,bottomware,leggings,XL,Gucci,2066,4357,5.0
unisex,topware,tshirts,M,Gucci,2982,3797,4.4
male,bottomware,shorts,XXL,Nike,1283,3052,3.1
male,topware,tshirts,XL,Peter England,1992,4829,4.9
unisex,topware,tshirts,L,Puma,2288,2696,3.6
unisex,topware,shirts,M,Peter England,2473,3170,3.8
female,topware,half kurthi,M,Roadster,545,2759,3.5
unisex,topware,tshirts,M,Allen Solly,2826,3670,4.9
male,topware,shirts,S,H&M,2309,3352,5.0
female,topware,half saree,S,Louis Philippe,2875,3001,3.1
unisex,topware,shirts,XL,Peter England,977,3793,4.9
male,bottomware,shorts,XL,Ralph Lauren,1024,2332,3.9
male,topware,tshirts,S,Roadster,2510,3271,4.2
female,bottomware,leggings,M,Flying Machine,967,3170,3.3
unisex,bottomware,pants,M,Arrow,1675,2185,4.9
unisex,bottomware,pants,XL,Zara,1870,2657,3.2
male,topware,kurtha,M,Ralph Lauren,429,2312,4.4
female,bottomware,shorts,L,Netplay,780,2242,3.4
female,bottomware,pants,S,Ralph Lauren,1062,2558,4.7
unisex,bottomware,shorts,S,Netplay,2192,2798,3.3
female,topware,half saree,M,Wrangler,2756,4229,5.0
unisex,topware,tshirts,M,Dennis Lingo,808,2064,5.0
female,topware,half saree,M,Netplay,1125,1833,4.1
unisex,topware,tshirts,S,Puma,1786,3615,3.4
male,topware,kurtha,M,Van Heusen,2861,5071,4.7
female,topware,half saree,M,Tommy Hilfiger,383,1531,3.5
female,bottomware,shorts,S,Pepe Jeans,1323,2394,4.8
female,bottomware,leggings,XL,Gucci,827,1664,4.7
unisex,topware,shirts,L,Nike,712,944,4.3
unisex,topware,tshirts,M,Tommy Hilfiger,402,2647,4.5
unisex,topware,shirts,S,Gucci,660,3000,3.0
unisex,bottomware,shorts,XL,HRX,646,1026,3.3
female,bottomware,shorts,XL,Louis Philippe,1352,4107,3.5
male,bottomware,shorts,XL,Tommy Hilfiger,266,2975,3.5
male,topware,tshirts,XXL,Peter England,306,2104,4.9
female,topware,half saree,XL,Peter England,1750,3423,4.5
male,bottomware,pants,M,Peter England,1324,1883,4.8
unisex,topware,tshirts,XL,Dennis Lingo,243,1534,4.8
female,bottomware,night pants,XL,Pepe Jeans,1621,4219,4.3
female,topware,shirt,XL,Puma,1856,3425,4.3
female,bottomware,pants,M,H&M,1430,2116,4.8
unisex,topware,tshirts,XXL,Peter England,2965,4670,4.9
unisex,topware,tshirts,XXL,Gucci,2031,4640,4.9
female,topware,shirt,S,Spykar,2768,3483,3.2
unisex,bottomware,pants,M,HRX,981,1613,3.5
male,bottomware,shorts,S,Flying Machine,952,3083,3.4
unisex,bottomware,pants,S,Zara,2511,4177,3.6
unisex,bottomware,shorts,XL,US Polo,1069,3423,3.7
male,topware,kurtha,XL,Pepe Jeans,2947,5877,4.4
unisex,topware,tshirts,XL,US Polo,1894,4654,4.8
unisex,bottomware,shorts,S,Arrow,1781,2170,3.1
male,bottomware,shorts,L,Puma,285,447,3.5
unisex,topware,tshirts,M,Nike,2000,3724,4.6
male,topware,kurtha,L,Ralph Lauren,1307,3951,4.0
female,topware,saree,M,H&M,1879,3597,4.4
male,topware,tshirts,S,Tommy Hilfiger,2860,3307,4.3
unisex,bottomware,shorts,M,Spykar,1597,2516,3.7
unisex,topware,shirts,XL,Louis Philippe,993,2401,4.4
unisex,topware,tshirts,M,Prada,1508,2834,4.2
male,bottomware,pants,M,US Polo,920,2774,3.5
female,topware,half kurthi,L,HRX,272,475,4.1
unisex,topware,tshirts,M,Pepe Jeans,386,2657,3.2
male,bottomware,night pants,XXL,Netplay,1936,4303,3.1
female,bottomware,shorts,XL,US Polo,676,1574,3.6
male,bottomware,shorts,M,Prada,2407,2513,4.7
female,topware,half kurthi,L,Gucci,2255,2451,4.9
male,topware,kurtha,XL,Spykar,1861,3234,4.8
unisex,topware,tshirts,XL,Louis Philippe,354,1618,3.8
female,bottomware,night pants,XL,Nike,1517,3304,3.2
female,topware,saree,S,Allen Solly,490,2622,3.9
unisex,bottomware,pants,S,Netplay,735,3154,4.1
unisex,bottomware,pants,XL,Flying Machine,2059,3187,4.3
male,bottomware,night pants,XL,Roadster,273,846,3.7
male,bottomware,pants,XXL,Flying Machine,974,1532,3.6
male,topware,kurtha,L,Zara,457,1364,4.5
male,bottomware,night pants,XXL,Prada,1314,4012,3.9
female,bottomware,night pants,L,Louis Philippe,2678,5241,3.1
female,topware,kurthi,S,Van Heusen,457,714,3.1
male,topware,shirts,S,Dennis Lingo,248,2618,3.7
unisex,topware,shirts,XXL,Wrangler,2428,4978,4.1
male,topware,kurtha,S,Flying Machine,1333,1495,3.7
male,topware,tshirts,XXL,Zara,2401,5389,3.3
male,bottomware,shorts,S,Prada,351,1711,4.7
unisex,bottomware,pants,XL,Netplay,732,2857,4.4
male,topware,shirts,M,Dennis Lingo,1324,2228,3.2
male,bottomware,shorts,L,Gucci,1902,4692,3.0
female,bottomware,leggings,XL,US Polo,2130,2356,3.7
unisex,topware,shirts,S,Gucci,1988,3903,5.0
female,topware,tshirt,XXL,Adidas,2085,3845,4.9
male,bottomware,shorts,S,H&M,2708,3927,3.7
male,bottomware,pants,XL,Arrow,1753,3436,3.2
male,bottomware,shorts,XXL,HRX,1776,4062,3.4
female,topware,half kurthi,L,Ralph Lauren,2038,4563,3.4
female,bottomware,shorts,XL,Tommy Hilfiger,2890,5635,4.6
unisex,topware,shirts,M,Peter England,2705,4585,3.4
male,bottomware,night pants,XL,HRX,1648,2305,3.7
female,bottomware,shorts,S,Pepe Jeans,1555,3817,4.2
unisex,topware,shirts,XXL,Zara,1367,1857,3.1
female,bottomware,shorts,M,Van Heusen,2521,5517,4.9
female,bottomware,night pants,XL,Flying Machine,2823,5194,3.4
unisex,topware,shirts,S,Levi's,502,1427,3.3
female,topware,saree,XXL,Flying Machine,649,2219,4.6
male,topware,tshirts,M,Tommy Hilfiger,2365,2686,3.6
female,topware,tshirt,M,Gucci,445,1415,4.4
male,topware,shirts,S,Van Heusen,1620,4346,3.2
female,bottomware,shorts,XL,Peter England,1339,2880,3.8
female,topware,tshirt,XL,Spykar,1825,3000,4.2
male,bottomware,pants,XL,Allen Solly,1843,3521,4.3
female,bottomware,pants,M,Pepe Jeans,1970,4397,3.7
female,topware,shirt,M,Roadster,1403,2371,4.8
female,bottomware,pants,XL,Tommy Hilfiger,1373,2144,4.1
unisex,topware,tshirts,S,US Polo,1792,2646,4.6
male,bottomware,pants,L,Van Heusen,2594,3278,4.1
male,bottomware,shorts,L,Netplay,2945,5549,3.7
unisex,topware,tshirts,S,Zara,2702,3704,4.1
female,topware,half kurthi,XXL,Dennis Lingo,1570,2613,4.1
unisex,topware,tshirts,S,Pepe Jeans,670,2655,3.3
female,topware,kurthi,M,Prada,1737,4430,3.5
male,bottomware,night pants,XXL,Levi's,2482,2918,4.8
female,topware,half kurthi,S,H&M,1029,3792,4.4
male,topware,kurtha,XL,Adidas,2069,2408,3.8
male,bottomware,pants,XL,Gucci,1518,3185,4.1
male,bottomware,shorts,S,Ralph Lauren,1438,2841,3.0
female,bottomware,shorts,M,Allen Solly,280,1633,4.1
unisex,topware,tshirts,L,Tommy Hilfiger,2993,4352,3.2
unisex,bottomware,shorts,S,Spykar,1941,3686,3.6
male,bottomware,night pants,M,Zara,2121,3103,3.1
female,bottomware,shorts,XL,Wrangler,231,1917,4.0
male,bottomware,shorts,M,Gucci,2922,4110,3.4
unisex,bottomware,pants,XL,Gucci,1124,3615,3.9
unisex,bottomware,shorts,XL,HRX,1426,1999,3.8
female,topware,tshirt,M,Tommy Hilfiger,2631,2911,4.8
unisex,bottomware,pants,XL,Van Heusen,2463,4738,4.9
unisex,bottomware,shorts,S,Louis Philippe,2177,4246,5.0
female,bottomware,pants,L,Arrow,2248,3502,4.0
female,topware,tshirt,XXL,Levi's,2620,3789,3.9
male,topware,kurtha,XL,H&M,1964,2458,4.2
female,topware,half kurthi,XXL,Levi's,659,1153,3.3
male,topware,shirts,L,Louis Philippe,707,2699,3.5
female,topware,kurthi,XXL,Louis Philippe,858,2264,5.0
female,bottomware,night pants,S,Spykar,2011,4715,4.4
female,bottomware,leggings,XXL,Arrow,407,2689,4.4
female,bottomware,shorts,M,Pepe Jeans,1423,2831,4.7
male,topware,shirts,S,Van Heusen,857,2312,4.7
male,topware,shirts,M,Nike,1392,4341,4.7
female,bottomware,shorts,S,Prada,340,1250,4.7
female,topware,tshirt,XL,Louis Philippe,1559,2005,3.9
male,topware,tshirts,L,HRX,286,964,3.3
male,topware,kurtha,L,Roadster,316,986,4.2
female,bottomware,leggings,S,Arrow,1084,2242,4.1
unisex,bottomware,shorts,L,Allen Solly,1836,4078,4.2
female,topware,saree,XL,Dennis Lingo,932,1903,4.0
male,topware,kurtha,S,Adidas,2152,3884,4.9
unisex,bottomware,pants,XL,US Polo,274,429,4.3
female,topware,shirt,M,Tommy Hilfiger,1839,1993,3.4
unisex,topware,tshirts,L,Dennis Lingo,1811,2805,3.1
male,bottomware,pants,S,Puma,1771,3313,4.0
female,bottomware,shorts,S,Netplay,217,1521,4.9
female,topware,shirt,L,Roadster,2577,4768,4.6
male,bottomware,pants,S,Wrangler,828,1482,3.6
male,topware,shirts,L,Adidas,1322,4319,3.9
male,topware,kurtha,L,Zara,1762,3393,3.6
female,topware,shirt,L,Allen Solly,2890,5274,3.4
female,topware,tshirt,S,Puma,2146,4958,5.0
male,bottomware,night pants,L,Netplay,1311,3421,3.9
male,bottomware,shorts,S,Adidas,1438,3107,4.0
female,bottomware,night pants,L,Flying Machine,526,3487,4.0
male,bottomware,night pants,XL,HRX,2323,5310,4.4
male,bottomware,night pants,XL,HRX,1147,2335,4.2
female,topware,saree,S,Arrow,1085,3855,4.2
female,topware,shirt,XL,Ralph Lauren,2825,4820,3.0
female,topware,saree,XXL,H&M,1985,4251,3.3
male,topware,kurtha,S,Ralph Lauren,2103,3960,4.7
male,topware,tshirts,L,Roadster,2353,4846,3.1
female,bottomware,leggings,S,Adidas,381,2356,3.4
unisex,topware,shirts,XXL,Puma,1312,2750,4.5
unisex,bottomware,shorts,S,Roadster,2820,3117,4.3
unisex,bottomware,shorts,L,Adidas,2680,4696,3.5
female,topware,shirt,XXL,Adidas,1390,3967,4.9
unisex,topware,tshirts,L,Nike,2643,4221,4.1
male,topware,kurtha,L,Flying Machine,2539,4675,3.2
male,topware,shirts,S,Gucci,2081,2571,3.9
male,bottomware,pants,S,Puma,2634,4806,4.7
male,bottomware,shorts,XXL,Van Heusen,2275,3276,4.2
unisex,topware,tshirts,XXL,HRX,2168,5012,4.9
female,bottomware,shorts,L,Roadster,1422,1918,4.2
female,bottomware,pants,L,HRX,260,472,4.7
female,topware,shirt,M,Wrangler,2157,4513,4.6
unisex,topware,shirts,XL,Arrow,815,2913,4.7
unisex,topware,shirts,XL,Puma,445,877,4.8
female,topware,tshirt,L,Levi's,588,907,3.4
unisex,bottomware,shorts,XXL,Allen Solly,1370,2269,3.8
female,bottomware,night pants,XL,Arrow,2615,5602,4.0
unisex,topware,shirts,M,Tommy Hilfiger,1598,3186,5.0
unisex,bottomware,shorts,S,Dennis Lingo,2316,5185,4.5
unisex,bottomware,pants,L,Adidas,2665,3923,3.1
male,bottomware,shorts,XL,Spykar,708,3647,4.6
unisex,topware,tshirts,XL,Ralph Lauren,2749,3576,4.0
female,bottomware,pants,S,Allen Solly,462,2838,3.9
female,bottomware,night pants,M,Adidas,2576,3194,3.1
female,bottomware,leggings,XL,Allen Solly,1952,3501,4.7
unisex,bottomware,shorts,XXL,Prada,1637,3385,3.8
female,bottomware,night pants,M,Tommy Hilfiger,1538,2516,4.5
unisex,bottomware,pants,XXL,Van Heusen,1816,2103,4.0
male,topware,shirts,S,H&M,1809,3799,4.5
male,bottomware,night pants,M,Zara,637,3080,3.4
female,topware,half kurthi,XL,Arrow,2906,3276,4.7
male,bottomware,pants,XXL,Nike,908,1016,3.1
male,bottomware,pants,L,Adidas,760,1501,3.1
male,topware,kurtha,M,Allen Solly,1674,3342,3.9
female,topware,half kurthi,XL,Peter England,2787,4878,4.1
male,bottomware,shorts,XXL,US Polo,2336,4321,3.0
unisex,topware,tshirts,S,Dennis Lingo,1009,3868,4.7
male,topware,kurtha,S,Gucci,1004,1686,3.2
unisex,bottomware,shorts,L,Peter England,2523,4337,3.8
unisex,topware,tshirts,S,H&M,1550,1962,3.0
male,bottomware,night pants,L,Netplay,2690,5020,4.5
male,bottomware,pants,XL,Roadster,1624,2558,3.8
female,topware,saree,M,Puma,861,1258,3.3
unisex,topware,shirts,XL,Nike,1845,4050,3.8
male,bottomware,shorts,S,Tommy Hilfiger,1630,2348,3.1
male,topware,tshirts,XL,Tommy Hilfiger,2619,2726,3.7
male,bottomware,pants,L,Spykar,1121,2292,4.6
male,bottomware,night pants,XL,Van Heusen,1609,2636,3.7
female,topware,tshirt,XXL,Roadster,2483,3240,4.1
male,topware,kurtha,L,Tommy Hilfiger,1992,4813,5.0
female,topware,shirt,M,Van Heusen,1881,2392,3.1
unisex,bottomware,shorts,XL,Arrow,1758,4560,3.1
female,bottomware,leggings,XXL,Wrangler,2021,3334,3.8
male,bottomware,shorts,S,Peter England,1741,2403,3.2
male,bottomware,night pants,M,Dennis Lingo,2945,4970,4.2
female,bottomware,shorts,L,Louis Philippe,1743,2596,4.5
unisex,bottomware,pants,L,Van Heusen,1115,4109,4.7
female,bottomware,leggings,S,Roadster,1498,3139,4.3
male,bottomware,pants,L,HRX,1130,3594,3.2
female,bottomware,leggings,XL,Nike,550,2965,3.2
unisex,topware,shirts,XXL,Netplay,1790,4222,3.6
male,bottomware,pants,L,H&M,1128,1858,3.5
female,topware,shirt,S,Zara,2342,4911,3.3
female,topware,shirt,XXL,Spykar,694,2884,4.0
unisex,topware,tshirts,M,Pepe Jeans,1997,2984,4.8
unisex,bottomware,pants,L,Wrangler,967,2181,4.4
female,bottomware,leggings,XL,Pepe Jeans,758,995,3.6
unisex,topware,shirts,S,Peter England,734,1942,4.1
unisex,bottomware,shorts,S,Pepe Jeans,1199,3756,4.4
unisex,topware,shirts,S,Dennis Lingo,452,2290,3.2
female,topware,saree,XXL,Tommy Hilfiger,2773,4330,3.7
female,bottomware,night pants,M,US Polo,2668,5165,4.3
unisex,bottomware,shorts,XL,Dennis Lingo,1931,3109,3.3
female,bottomware,pants,XL,Flying Machine,724,1972,3.8
unisex,bottomware,pants,L,Wrangler,1829,4508,3.8
male,topware,shirts,XXL,Roadster,1070,1687,3.7
female,topware,saree,XL,H&M,2189,2808,3.9
unisex,topware,shirts,XL,Arrow,2032,2938,4.3
female,topware,shirt,XXL,Nike,2726,5538,3.9
male,topware,tshirts,L,Levi's,1353,2483,4.7
unisex,bottomware,pants,S,Prada,1807,3331,5.0
female,topware,kurthi,S,Prada,2638,3778,3.5
female,bottomware,pants,M,Allen Solly,2450,3070,4.7
unisex,bottomware,shorts,XL,Flying Machine,2024,3405,4.5
female,bottomware,leggings,S,Gucci,1953,2748,4.1
female,topware,shirt,S,Van Heusen,1699,2618,4.8
male,topware,shirts,XXL,Puma,1434,2445,4.2
male,topware,shirts,M,Puma,1454,4021,4.9
female,bottomware,shorts,L,Nike,1646,1985,5.0
female,bottomware,pants,XL,Levi's,294,2698,3.7
female,bottomware,pants,M,Nike,1425,4163,3.0
female,bottomware,leggings,M,Gucci,2810,5553,3.8
female,topware,saree,M,Zara,1710,2509,4.6
male,bottomware,shorts,M,Van Heusen,957,3543,4.1
female,bottomware,leggings,XL,Flying Machine,1625,2522,4.4
male,topware,shirts,XXL,Ralph Lauren,1954,4931,3.4
female,bottomware,shorts,XXL,Ralph Lauren,492,792,4.5
male,bottomware,night pants,M,Gucci,278,1786,4.6
female,bottomware,shorts,XXL,Netplay,232,2731,4.2
female,topware,shirt,XL,Van Heusen,2011,2206,4.4
female,topware,tshirt,XXL,Puma,2885,4145,4.8
unisex,topware,shirts,XL,Prada,630,1340,4.1
unisex,bottomware,pants,XL,Gucci,679,1223,5.0
male,bottomware,shorts,S,Roadster,2908,5726,4.0
male,bottomware,night pants,S,H&M,833,2028,3.5
female,topware,kurthi,XL,Dennis Lingo,1642,3521,4.2
unisex,bottomware,shorts,XXL,Peter England,1896,3449,3.9
unisex,bottomware,shorts,XXL,Spykar,2424,3766,4.9
unisex,topware,shirts,S,Ralph Lauren,1087,3471,4.6
male,bottomware,shorts,M,Puma,1849,2090,3.4
male,bottomware,shorts,XXL,Adidas,2248,3944,4.2
female,bottomware,pants,M,Ralph Lauren,1414,2984,4.5
male,topware,tshirts,XL,Gucci,1130,1938,4.9
unisex,topware,tshirts,L,Prada,2588,5387,3.2
male,bottomware,night pants,XL,Prada,1615,4452,4.6
male,topware,kurtha,L,Wrangler,568,2967,3.0
female,topware,half saree,M,Levi's,1362,3806,3.0
unisex,bottomware,shorts,S,Netplay,1014,3412,4.6
female,bottomware,night pants,L,Peter England,498,3194,4.3
male,topware,tshirts,M,US Polo,245,2251,3.9
unisex,bottomware,shorts,M,H&M,1849,2713,4.2
male,bottomware,shorts,M,H&M,2183,2565,3.7
unisex,bottomware,pants,M,Roadster,2577,5186,4.5
unisex,bottomware,pants,S,Wrangler,686,2342,4.4
male,bottomware,shorts,S,Dennis Lingo,1521,1683,3.1
male,topware,tshirts,XXL,US Polo,2315,4130,4.9
male,topware,tshirts,M,Adidas,2817,4465,3.3
female,bottomware,night pants,XXL,Nike,1801,4586,4.9
unisex,topware,shirts,M,H&M,1212,1725,4.3
female,topware,half saree,XL,Allen Solly,2379,4699,3.8
unisex,bottomware,pants,M,US Polo,1935,2050,5.0
male,bottomware,night pants,XL,Levi's,379,773,4.2
female,bottomware,shorts,S,Pepe Jeans,1818,4549,3.6
female,bottomware,shorts,S,US Polo,747,1248,3.6
unisex,topware,tshirts,S,Ralph Lauren,2679,4047,4.7
male,bottomware,shorts,S,Wrangler,311,474,3.7
male,bottomware,night pants,XXL,HRX,324,2737,3.2
unisex,bottomware,pants,XL,Peter England,2315,2732,4.6
male,bottomware,night pants,M,Puma,1554,3011,3.7
female,topware,tshirt,L,Prada,2466,5438,4.6
unisex,topware,tshirts,S,Zara,933,2289,3.4
male,topware,kurtha,XL,US Polo,1467,4246,4.0
unisex,bottomware,pants,XXL,Tommy Hilfiger,2876,5622,3.8
unisex,topware,tshirts,XXL,Dennis Lingo,2761,4110,3.5
unisex,topware,shirts,XL,Zara,2652,5221,3.1
female,bottomware,pants,M,Pepe Jeans,1018,2163,3.3
male,bottomware,shorts,S,Dennis Lingo,2525,5003,3.6
unisex,topware,shirts,XXL,Levi's,1329,2614,3.7
unisex,topware,tshirts,XXL,Gucci,1698,3028,3.7
male,topware,kurtha,XL,Van Heusen,1641,3088,4.5
male,topware,shirts,L,Roadster,1521,3494,4.2
female,bottomware,shorts,XL,Netplay,2417,3294,4.1
male,bottomware,shorts,XL,HRX,2259,5130,4.6
female,bottomware,shorts,XXL,Arrow,2416,4226,3.6
unisex,topware,tshirts,XL,Louis Philippe,1386,4074,3.7
female,bottomware,pants,XXL,HRX,1490,3739,3.4
female,topware,half kurthi,L,Ralph Lauren,2791,3678,3.5
unisex,bottomware,shorts,S,Flying Machine,2702,3040,3.9
unisex,bottomware,shorts,L,Peter England,1446,2117,4.6
unisex,topware,shirts,S,Gucci,2021,4568,4.4
unisex,bottomware,shorts,M,Wrangler,267,3084,3.9
unisex,bottomware,shorts,XXL,Spykar,1085,3712,3.7
female,topware,shirt,M,Peter England,554,1971,3.2
unisex,bottomware,pants,M,Prada,589,3540,3.9
female,bottomware,leggings,M,Allen Solly,1305,3171,3.6
male,topware,tshirts,XL,Wrangler,1295,4107,4.3
unisex,topware,tshirts,XL,H&M,231,1126,3.6
female,bottomware,night pants,L,Pepe Jeans,2375,3568,4.8
unisex,bottomware,pants,M,Netplay,1159,2488,3.5
unisex,bottomware,pants,XL,Van Heusen,2540,4663,3.4
male,topware,shirts,XL,Zara,1244,3760,3.4
male,bottomware,night pants,L,Gucci,2838,4731,3.1
unisex,bottomware,pants,XXL,Pepe Jeans,1292,2255,3.2
female,bottomware,night pants,XXL,Van Heusen,1171,3819,4.2
